datetime,hour,avg_all_post_pos,avg_all_post_neg,avg_all_post_neu,cnt_all_user,cnt_all_tag,cnt_all_post,cnt_all_comments,avg_gme_post_pos,avg_gme_post_neg,avg_gme_post_neu,cnt_gme_user,cnt_gme_tag,cnt_gme_post,cnt_gme_comments,id,volume,openprice,closeprice,highprice,lowprice,prediction
2020-04-09 10:00:00,2020-04-09 10:00:00,0.1075071728395052,0.0943631399176948,0.7926553209876537,269.0,88.0,729.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 11:00:00,2020-04-09 11:00:00,0.1358549576365655,0.1018321036789286,0.7539586365663409,610.0,153.0,1794.0,1779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 12:00:00,2020-04-09 12:00:00,0.1084305408278658,0.0933895998642828,0.7916207692829619,1453.0,202.0,4421.0,4393.0,0.130001,0.104001,0.766001,1.0,1.0,1.0,1.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 13:00:00,2020-04-09 13:00:00,0.1017978512636366,0.0955402901532919,0.796589316530895,2400.0,221.0,7241.0,7203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 14:00:00,2020-04-09 14:00:00,0.1067815787781341,0.0958403569131817,0.7912098745981047,2525.0,225.0,7775.0,7735.0,0.0997509999999999,0.0685009999999999,0.8317509999999999,4.0,1.0,4.0,4.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 15:00:00,2020-04-09 15:00:00,0.1099115468186402,0.0987395658635109,0.7835520027413295,2244.0,228.0,6931.0,6876.0,0.061001,0.2183343333333333,0.7206676666666666,3.0,1.0,3.0,2.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 16:00:00,2020-04-09 16:00:00,0.1051396299748472,0.0953328538245291,0.793758804408962,2175.0,227.0,6759.0,6702.0,1e-06,0.1590009999999999,0.841001,2.0,1.0,2.0,2.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 17:00:00,2020-04-09 17:00:00,0.1016390377358477,0.1008625849056592,0.7911560188679452,2249.0,227.0,6625.0,6588.0,0.1482867142857142,0.2217152857142857,0.6298581428571429,7.0,1.0,7.0,7.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 18:00:00,2020-04-09 18:00:00,0.1082167293497352,0.0949598459285279,0.7902400158172433,2313.0,234.0,6828.0,6788.0,1e-06,0.213801,0.7862009999999999,5.0,1.0,5.0,3.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 19:00:00,2020-04-09 19:00:00,0.1056360634031244,0.1017820380418742,0.7872782043645183,2279.0,216.0,6782.0,6752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 20:00:00,2020-04-09 20:00:00,0.1102480611285257,0.0957308197492154,0.78892498119121,1898.0,224.0,5104.0,5065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 21:00:00,2020-04-09 21:00:00,0.1069710474495842,0.0949956619217071,0.7944811304863642,1233.0,187.0,3372.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1379.0,3.94,4.0,4.0,3.94,
2020-04-09 22:00:00,2020-04-09 22:00:00,0.1088366519688746,0.0929694036783768,0.792058533600562,1416.0,210.0,4241.0,4212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.0,3.95,3.95,3.95,3.95,
2020-04-09 23:00:00,2020-04-09 23:00:00,0.1091365191256813,0.0863638415300538,0.7982130218579274,1284.0,200.0,3660.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,3.95,3.95,3.95,3.95,
2020-04-13 00:00:00,2020-04-13 00:00:00,0.115557771545827,0.0825564035567707,0.7950187838577293,353.0,108.0,731.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,
2020-04-13 01:00:00,2020-04-13 01:00:00,0.1212385776397507,0.0915522422360242,0.7779047267080749,351.0,97.0,644.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.4478983879089355
2020-04-13 02:00:00,2020-04-13 02:00:00,0.0892639757785461,0.103738024221453,0.7966618996539776,299.0,86.0,578.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.459918975830078
2020-04-13 03:00:00,2020-04-13 03:00:00,0.1211715882352932,0.0899351176470578,0.7794515882352935,371.0,128.0,850.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.47418737411499
2020-04-13 04:00:00,2020-04-13 04:00:00,0.1025351959334559,0.0960952698706093,0.7921636617375225,277.0,77.0,541.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.488112926483154
2020-04-13 05:00:00,2020-04-13 05:00:00,0.0982988369384354,0.1013454259567383,0.7987414326123113,276.0,110.0,601.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.50656270980835
2020-04-13 06:00:00,2020-04-13 06:00:00,0.1097841800262805,0.0812414730617602,0.8024412102496722,335.0,126.0,761.0,756.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.522533893585205
2020-04-13 07:00:00,2020-04-13 07:00:00,0.1038328965517231,0.0883817471264362,0.8005800229885052,291.0,104.0,696.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.525625705718994
2020-04-13 08:00:00,2020-04-13 08:00:00,0.0944522987012983,0.0863272987012981,0.8159928831168829,269.0,101.0,616.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.533890724182129
2020-04-13 09:00:00,2020-04-13 09:00:00,0.0977860287907867,0.0915998483685218,0.8029203857965456,249.0,96.0,521.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.54175329208374
2020-04-13 10:00:00,2020-04-13 10:00:00,0.0949344203655346,0.1006694073107042,0.7926589634464742,310.0,111.0,766.0,756.0,0.052001,0.099001,0.849001,2.0,1.0,3.0,3.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.543359279632568
2020-04-13 11:00:00,2020-04-13 11:00:00,0.0837958207171313,0.0908774940239043,0.8213117569721101,230.0,98.0,502.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.54046630859375
2020-04-13 12:00:00,2020-04-13 12:00:00,0.1035886106194686,0.1022700265486718,0.7923833008849541,288.0,95.0,565.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2370.0,4.14,4.16,4.2,4.1,6.552628040313721
2020-04-13 13:00:00,2020-04-13 13:00:00,0.1071213599550045,0.0936612924634413,0.7969582553430821,494.0,115.0,889.0,877.0,0.145001,0.1578009999999999,0.697201,5.0,1.0,5.0,5.0,5.0,1152658.0,4.31,4.49,4.62,4.17,6.5600504875183105
2020-04-13 14:00:00,2020-04-13 14:00:00,0.1020472606013866,0.0930688488820345,0.801794369313801,701.0,132.0,1297.0,1275.0,0.2940009999999999,0.4310009999999999,0.275001,1.0,1.0,1.0,1.0,6.0,1088469.0,4.49,4.47,4.57,4.3,6.545073986053467
2020-04-13 15:00:00,2020-04-13 15:00:00,0.1013403113342886,0.0863410286944036,0.8116021477761876,679.0,126.0,1394.0,1364.0,0.062901,0.084601,0.8526009999999999,10.0,1.0,10.0,9.0,7.0,1257998.0,4.46,4.415,4.725,4.415,6.5764031410217285
2020-04-13 16:00:00,2020-04-13 16:00:00,0.1027016802721074,0.0897588231292505,0.8007390952380986,740.0,144.0,1470.0,1450.0,0.0973343333333333,0.0983343333333333,0.8040010000000001,3.0,1.0,3.0,3.0,8.0,618302.0,4.41,4.455,4.5,4.36,6.591216087341309
2020-04-13 17:00:00,2020-04-13 17:00:00,0.0984805197740101,0.0853512824858745,0.81404337288136,698.0,153.0,1416.0,1396.0,0.099501,0.3055009999999999,0.5950010000000001,2.0,1.0,2.0,2.0,9.0,408440.0,4.45,4.5,4.52,4.375,6.6190056800842285
2020-04-13 18:00:00,2020-04-13 18:00:00,0.0977662533609091,0.0811364705274036,0.8190237507755946,536.0,118.0,967.0,942.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,10.0,499797.0,4.51,4.55,4.56,4.43,6.645458698272705
2020-04-13 19:00:00,2020-04-13 19:00:00,0.1115760915750904,0.0919563113553103,0.7898713296703304,715.0,123.0,1365.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1351228.0,4.55,4.75,4.76,4.54,6.660650730133057
2020-04-13 20:00:00,2020-04-13 20:00:00,0.1222546176694582,0.0922827974105093,0.7778410609291695,689.0,135.0,1313.0,1288.0,0.028501,0.1465009999999999,0.825001,1.0,1.0,2.0,2.0,12.0,389288.0,4.75,4.8,4.85,4.7,6.690006732940674
2020-04-13 21:00:00,2020-04-13 21:00:00,0.1118320055865913,0.0872314469273737,0.792547089385475,376.0,102.0,716.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,389288.0,4.75,4.8,4.85,4.7,6.698113918304443
2020-04-13 22:00:00,2020-04-13 22:00:00,0.1203130204603568,0.1109125089514053,0.7641662173913165,853.0,150.0,1955.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,389288.0,4.75,4.8,4.85,4.7,6.716638088226318
2020-04-13 23:00:00,2020-04-13 23:00:00,0.1025883563218381,0.0764239885057465,0.8175216896551727,452.0,105.0,870.0,855.0,0.073001,0.099001,0.828001,1.0,1.0,1.0,1.0,12.0,389288.0,4.75,4.8,4.85,4.7,6.71166467666626
2020-04-14 00:00:00,2020-04-14 00:00:00,0.1146232980659833,0.0941079397042087,0.7833400216154711,413.0,117.0,879.0,869.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.70554780960083
2020-04-14 01:00:00,2020-04-14 01:00:00,0.1062040567685583,0.0853023100436674,0.805225890829693,416.0,125.0,916.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.738714694976807
2020-04-14 02:00:00,2020-04-14 02:00:00,0.1194313797468349,0.0730980464135021,0.8011803248945134,245.0,81.0,474.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.75404691696167
2020-04-14 03:00:00,2020-04-14 03:00:00,0.1112020243277843,0.0915695019206137,0.790833266325225,348.0,109.0,781.0,759.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.747934818267822
2020-04-14 04:00:00,2020-04-14 04:00:00,0.1000644648370493,0.0982617204116632,0.7930816174957112,296.0,95.0,583.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.742766857147217
2020-04-14 05:00:00,2020-04-14 05:00:00,0.1036625384615377,0.100486314685314,0.7846751258741247,324.0,107.0,715.0,707.0,0.066001,1e-06,0.934001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.763716697692871
2020-04-14 06:00:00,2020-04-14 06:00:00,0.1038307872340418,0.084666484633569,0.8056203853427893,329.0,120.0,846.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.7641472816467285
2020-04-14 07:00:00,2020-04-14 07:00:00,0.1002272773722622,0.0960338467153278,0.8013063527980542,301.0,118.0,822.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.781718730926514
2020-04-14 08:00:00,2020-04-14 08:00:00,0.1070326344463966,0.0908164657293493,0.7951380826010527,205.0,86.0,569.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.761643409729004
2020-04-14 09:00:00,2020-04-14 09:00:00,0.1136648370118839,0.0893660254668927,0.79186008319185,232.0,97.0,589.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.760758399963379
2020-04-14 10:00:00,2020-04-14 10:00:00,0.0838160289017335,0.1023723872832361,0.8065877052023109,270.0,94.0,692.0,688.0,0.1706676666666666,1e-06,0.8293343333333333,3.0,1.0,3.0,2.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.756927013397217
2020-04-14 11:00:00,2020-04-14 11:00:00,0.0955745294117646,0.1003269803921567,0.8016701176470583,196.0,80.0,408.0,399.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.761345386505127
2020-04-14 12:00:00,2020-04-14 12:00:00,0.1064083319755594,0.0879266619144595,0.799540714867617,473.0,114.0,982.0,957.0,1e-06,0.253751,0.746251,4.0,1.0,4.0,4.0,13.0,6072.0,4.89,4.91,4.91,4.87,6.788559913635254
2020-04-14 13:00:00,2020-04-14 13:00:00,0.1101137336448587,0.0909852289719614,0.796565252336456,861.0,143.0,1712.0,1679.0,0.1326676666666666,0.0803343333333333,0.7870010000000001,9.0,1.0,9.0,7.0,14.0,2935455.0,5.27,5.96,6.09,5.15,6.817470550537109
2020-04-14 14:00:00,2020-04-14 14:00:00,0.09720007621247,0.0961252494226314,0.8011377205542891,1067.0,171.0,2165.0,2138.0,0.0544384999999999,0.1044384999999999,0.8410634999999997,16.0,1.0,16.0,16.0,15.0,4465559.0,5.98,5.63,6.47,5.62,6.857967853546143
2020-04-14 15:00:00,2020-04-14 15:00:00,0.1183273999999991,0.0936897999999989,0.7847969999999997,639.0,125.0,1250.0,1221.0,0.2394454444444444,0.0535565555555555,0.7067787777777778,9.0,1.0,9.0,7.0,16.0,1188299.0,5.62,5.72,5.82,5.6,6.876760005950928
2020-04-14 16:00:00,2020-04-14 16:00:00,0.0982355803842257,0.0924266825075825,0.8022598473205265,572.0,107.0,989.0,946.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,17.0,681843.0,5.72,5.6,5.79,5.56,6.8891496658325195
2020-04-14 17:00:00,2020-04-14 17:00:00,0.1105148993238156,0.082795891059353,0.8006982201352375,691.0,138.0,1331.0,1298.0,0.0822509999999999,0.014501,0.903251,4.0,1.0,4.0,3.0,18.0,540201.0,5.6,5.67,5.74,5.6,6.901939392089844
2020-04-14 18:00:00,2020-04-14 18:00:00,0.1020840291970794,0.0945603065693421,0.8005931532846713,623.0,125.0,1096.0,1069.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,19.0,1441311.0,5.66,5.84,6.07,5.65,6.90730094909668
2020-04-14 19:00:00,2020-04-14 19:00:00,0.1026284864376119,0.0933150446051824,0.7986556112115841,895.0,137.0,1659.0,1628.0,1e-06,1e-06,1.000001,3.0,1.0,3.0,3.0,20.0,1920504.0,5.83,5.93,6.04,5.81,6.935831546783447
2020-04-14 20:00:00,2020-04-14 20:00:00,0.1091408644485509,0.0828426512630919,0.8030829470117133,756.0,142.0,1623.0,1597.0,0.1456676666666666,0.1178343333333333,0.736501,6.0,1.0,6.0,6.0,21.0,178051.0,5.95,6.4,6.44,5.95,6.929543495178223
2020-04-14 21:00:00,2020-04-14 21:00:00,0.1091713163017029,0.094083725060827,0.78942922384428,259.0,79.0,411.0,387.0,0.087001,1e-06,0.913001,2.0,1.0,2.0,0.0,22.0,37219.0,6.4,6.2,6.41,6.2,6.952394962310791
2020-04-14 22:00:00,2020-04-14 22:00:00,0.111467292134831,0.0927875168539322,0.7938886404494375,330.0,91.0,534.0,515.0,1e-06,0.2220009999999999,0.7780009999999999,2.0,1.0,2.0,1.0,23.0,1186.0,6.4,6.1,6.44,6.1,6.981791019439697
2020-04-14 23:00:00,2020-04-14 23:00:00,0.113875371859296,0.1007145678391957,0.7854130603015067,262.0,69.0,398.0,382.0,1e-06,0.182001,0.818001,1.0,1.0,1.0,1.0,24.0,11951.0,6.21,6.2,6.2399,6.19,7.003096103668213
2020-04-15 00:00:00,2020-04-15 00:00:00,0.1115663775322275,0.0724614051565375,0.8123048674033142,302.0,89.0,543.0,531.0,0.058001,0.235001,0.7073343333333333,3.0,1.0,3.0,3.0,25.0,488.0,6.01,6.02,6.02,6.01,7.0332350730896
2020-04-15 01:00:00,2020-04-15 01:00:00,0.1070803650793645,0.094699412698412,0.7953328903318897,367.0,98.0,693.0,679.0,0.028501,0.0960009999999999,0.8755010000000001,4.0,1.0,4.0,3.0,25.0,488.0,6.01,6.02,6.02,6.01,7.025323867797852
2020-04-15 02:00:00,2020-04-15 02:00:00,0.0981577695961995,0.0843216650831353,0.8127682209026128,228.0,81.0,421.0,409.0,1e-06,0.101001,0.8990009999999999,1.0,1.0,2.0,2.0,25.0,488.0,6.01,6.02,6.02,6.01,7.015205383300781
2020-04-15 03:00:00,2020-04-15 03:00:00,0.1052737272727265,0.0864683295454538,0.8054044090909087,353.0,113.0,704.0,683.0,0.016251,0.061751,0.921751,4.0,1.0,4.0,4.0,25.0,488.0,6.01,6.02,6.02,6.01,7.012940883636475
2020-04-15 04:00:00,2020-04-15 04:00:00,0.1031872567811927,0.0855127540687155,0.8095290289330916,307.0,99.0,553.0,541.0,0.1706676666666666,0.0570009999999999,0.7723343333333332,3.0,1.0,3.0,3.0,25.0,488.0,6.01,6.02,6.02,6.01,7.0047430992126465
2020-04-15 05:00:00,2020-04-15 05:00:00,0.1037066451612897,0.0742409193548386,0.815998983870966,225.0,98.0,496.0,480.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,25.0,488.0,6.01,6.02,6.02,6.01,6.993840217590332
2020-04-15 06:00:00,2020-04-15 06:00:00,0.106202859229747,0.0821191938911017,0.8077061792828678,298.0,121.0,753.0,744.0,1e-06,1e-06,1.000001,2.0,1.0,2.0,2.0,25.0,488.0,6.01,6.02,6.02,6.01,7.011490821838379
2020-04-15 07:00:00,2020-04-15 07:00:00,0.1124934812030069,0.0873149097744356,0.8002058872180448,235.0,95.0,532.0,525.0,0.357001,0.119001,0.5240009999999999,2.0,1.0,2.0,2.0,25.0,488.0,6.01,6.02,6.02,6.01,7.0110955238342285
2020-04-15 08:00:00,2020-04-15 08:00:00,0.1062449024390243,0.084010756097561,0.804861975609755,176.0,77.0,410.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,488.0,6.01,6.02,6.02,6.01,7.028136730194092
2020-04-15 09:00:00,2020-04-15 09:00:00,0.1052411500938081,0.0849841144465286,0.8079034390243908,225.0,86.0,533.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,488.0,6.01,6.02,6.02,6.01,7.05372953414917
2020-04-15 10:00:00,2020-04-15 10:00:00,0.1077269887005641,0.0827594745762704,0.80809704519774,286.0,107.0,708.0,703.0,0.107001,0.085001,0.8080010000000001,1.0,1.0,1.0,1.0,25.0,488.0,6.01,6.02,6.02,6.01,7.053405284881592
2020-04-15 11:00:00,2020-04-15 11:00:00,0.1102096330935249,0.0933511199040764,0.7868810959232602,211.0,77.0,417.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4446.0,6.0,6.0,6.13,5.95,7.049986362457275
2020-04-15 12:00:00,2020-04-15 12:00:00,0.0913804117647053,0.0872171764705876,0.8169862941176461,360.0,105.0,680.0,657.0,0.4350009999999999,0.239001,0.326001,1.0,1.0,1.0,1.0,26.0,4446.0,6.0,6.0,6.13,5.95,7.033141613006592
2020-04-15 13:00:00,2020-04-15 13:00:00,0.1070054395116523,0.0833750288568243,0.8057523873474055,928.0,141.0,1802.0,1775.0,0.152001,0.0826676666666666,0.7651676666666667,6.0,1.0,6.0,6.0,27.0,1758609.0,5.75,5.055,5.75,4.9,7.012427806854248
2020-04-15 14:00:00,2020-04-15 14:00:00,0.107419115942028,0.0785125942028975,0.8126234637681172,752.0,135.0,1380.0,1362.0,0.1998009999999999,0.0410009999999999,0.759201,5.0,1.0,5.0,5.0,28.0,1864515.0,5.05,5.41,5.48,5.02,7.054088115692139
2020-04-15 15:00:00,2020-04-15 15:00:00,0.1110478227424741,0.0847802642140456,0.8008203979933097,523.0,118.0,897.0,878.0,0.1830009999999999,0.103501,0.7135009999999999,2.0,1.0,2.0,2.0,29.0,1075476.0,5.41,5.595,5.67,5.255,7.056384086608887
2020-04-15 16:00:00,2020-04-15 16:00:00,0.1078824432989682,0.0927724776632293,0.7958953298969048,631.0,127.0,1164.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,575266.0,5.595,5.49,5.62,5.49,7.090140342712402
2020-04-15 17:00:00,2020-04-15 17:00:00,0.110698463768115,0.0969194782608686,0.7833325217391299,626.0,115.0,1104.0,1077.0,0.114501,0.041001,0.845001,2.0,1.0,2.0,2.0,31.0,580216.0,5.49,5.415,5.5,5.3,7.092125415802002
2020-04-15 18:00:00,2020-04-15 18:00:00,0.105602156069363,0.085544352601155,0.8011368381502869,561.0,121.0,1038.0,1012.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,0.0,32.0,474688.0,5.415,5.4,5.43,5.34,7.063974857330322
2020-04-15 19:00:00,2020-04-15 19:00:00,0.0996929159770832,0.0906254430299162,0.8046146218968895,816.0,140.0,1571.0,1544.0,1e-06,1e-06,1.000001,1.0,1.0,1.0,1.0,33.0,951669.0,5.4,5.265,5.41,5.25,7.046313762664795
2020-04-15 20:00:00,2020-04-15 20:00:00,0.1170720059171587,0.0919274581572265,0.7867803744716808,647.0,127.0,1183.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,124482.0,5.26,5.14,5.27,5.08,7.034836292266846
2020-04-15 21:00:00,2020-04-15 21:00:00,0.0926061212937998,0.0730899487870613,0.8316115121293782,412.0,108.0,742.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,124482.0,5.26,5.14,5.27,5.08,7.038004398345947
2020-04-15 22:00:00,2020-04-15 22:00:00,0.11215632646048,0.0905370824742257,0.7918216185567066,688.0,130.0,1455.0,1437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,124482.0,5.26,5.14,5.27,5.08,7.015835762023926
2020-04-15 23:00:00,2020-04-15 23:00:00,0.1124828258664403,0.0827338825021123,0.797181896027049,572.0,136.0,1183.0,1162.0,0.179501,0.061501,0.7585010000000001,2.0,1.0,2.0,2.0,34.0,124482.0,5.26,5.14,5.27,5.08,6.962306022644043
2020-04-16 00:00:00,2020-04-16 00:00:00,0.0997250875912401,0.0926301970802912,0.8047163284671529,359.0,100.0,685.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.956934452056885
2020-04-16 01:00:00,2020-04-16 01:00:00,0.0992427910447754,0.0861771194029843,0.8056472686567148,367.0,100.0,670.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.9814772605896
2020-04-16 02:00:00,2020-04-16 02:00:00,0.1130554217687071,0.0898286643990927,0.7948785510204074,233.0,81.0,441.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.977509498596191
2020-04-16 03:00:00,2020-04-16 03:00:00,0.1088310330032996,0.095522452145214,0.7890257524752464,333.0,89.0,606.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.97429895401001
2020-04-16 04:00:00,2020-04-16 04:00:00,0.101206882352941,0.0892699075630251,0.8010997394957983,251.0,87.0,476.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.961950778961182
2020-04-16 05:00:00,2020-04-16 05:00:00,0.106985815618221,0.0847905878524943,0.8082699804772235,213.0,91.0,461.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.9546027183532715
2020-04-16 06:00:00,2020-04-16 06:00:00,0.1059650718562866,0.0925686646706579,0.7930812395209577,351.0,127.0,835.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,565313.0,5.07,5.07,5.12,4.92,6.933874607086182
